"","Name","Pos","Odds","TGP","AG","APIM","AA","AOTG","AGW","AHat"
"33","A. Lowry","C",0.186829268292683,205,0.15609756097561,0.360975609756098,0.170731707317073,0,0.0341463414634146,0
"34","A. MacDon","D",0.170430107526882,186,0.032258064516129,0.354838709677419,0.17741935483871,0,0.010752688172043,0
"35","A. Mantha","RW",0.581642512077295,207,0.357487922705314,0.541062801932367,0.338164251207729,0.00966183574879227,0.0193236714975845,0.00966183574879227
"36","A. Markov","D",0,62,0,0,0,0,0,0
"37","A. Martin","D",0.207762557077626,219,0.0776255707762557,0.228310502283105,0.200913242009132,0,0.0182648401826484,0
"38","A. Martin","LW",0.038659793814433,97,0.0309278350515464,0.463917525773196,0.0618556701030928,0,0,0
"39","A. Matthe","C",0.566981132075472,212,0.509433962264151,0.169811320754717,0.476415094339623,0.0283018867924528,0.0707547169811321,0
"40","A. McQuai","D",0.0406060606060606,165,0.0424242424242424,0.884848484848485,0.0666666666666667,0,0.0181818181818182,0
"41","A. Ovechk","LW",1.44244897959184,245,0.616326530612245,0.457142857142857,0.46530612244898,0.0122448979591837,0.0693877551020408,0.036734693877551
"42","A. Panari","LW",0.927272727272727,242,0.34297520661157,0.297520661157025,0.714876033057851,0.0371900826446281,0.0867768595041322,0.00413223140495868
"43","A. Pelech","D",0.226,200,0.065,0.38,0.24,0,0.005,0
"44","A. Petrov","D",0.0562913907284768,151,0.0132450331125828,0.993377483443709,0.0993377483443709,0,0.00662251655629139,0
"45","A. Pietra","D",0.44410480349345,229,0.179039301310044,0.2882096069869,0.414847161572052,0.00436681222707424,0.0393013100436681,0
"46","A. Quine","C",0.0652631578947368,95,0.0631578947368421,0.168421052631579,0.0736842105263158,0,0,0
"47","A. Radulo","RW",0.850877192982456,228,0.37280701754386,0.789473684210526,0.574561403508772,0.0175438596491228,0.0789473684210526,0.0087719298245614
"48","A. Rousse","LW",0.201515151515152,198,0.116161616161616,1.82828282828283,0.282828282828283,0,0.0101010101010101,0
"49","A. Sekera","D",0.107857142857143,140,0,0.128571428571429,0.114285714285714,0,0,0
"50","A. Shaw","RW",0.616758241758242,182,0.263736263736264,1.07142857142857,0.362637362637363,0,0.032967032967033,0.010989010989011
"51","A. Slepys","LW",0.0615384615384615,91,0.0659340659340659,0.0879120879120879,0.0659340659340659,0,0,0
"52","A. Steen","LW",0.297695852534562,217,0.161290322580645,0.221198156682028,0.299539170506912,0,0.00921658986175115,0
"53","A. Stralm","D",0.2115,200,0.04,0.17,0.22,0,0,0
"54","A. Sustr","D",0.0271317829457364,129,0.0155038759689922,0.232558139534884,0.0387596899224806,0,0,0
"55","A. Tuch","RW",0.644620253164557,158,0.348101265822785,0.272151898734177,0.544303797468354,0.0126582278481013,0.10126582278481,0
"56","A. Vermet","C",0.0610294117647059,136,0.0588235294117647,0.25,0.0588235294117647,0,0.0147058823529412,0
"57","A. Watson","LW",0.357631578947368,190,0.147368421052632,1.05789473684211,0.121052631578947,0,0.0263157894736842,0.0105263157894737
"58","A. Wennbe","C",0.335746606334842,221,0.0542986425339367,0.16289592760181,0.330316742081448,0.00452488687782805,0.00904977375565611,0
"59","B. Bennet","RW",0,71,0,0,0,0,0,0
"60","B. Boeser","RW",1.21428571428571,140,0.578571428571429,0.428571428571429,0.614285714285714,0.0142857142857143,0.0714285714285714,0.0214285714285714
"61","B. Boyle","C",0.35,217,0.225806451612903,0.557603686635945,0.101382488479263,0,0.0460829493087558,0.00921658986175115
"62","B. Burns","D",0.822357723577236,246,0.178861788617886,0.463414634146341,0.768292682926829,0.0203252032520325,0.0569105691056911,0
"63","B. Campbe","D",0,80,0,0,0,0,0,0
"64","B. Carlo","D",0.0654347826086957,230,0.0173913043478261,0.604347826086956,0.0956521739130435,0,0,0
"65","B. Chiaro","D",0.18659793814433,194,0.0618556701030928,0.804123711340206,0.216494845360825,0,0.0103092783505155,0
"66","B. Coburn","D",0.206194690265487,226,0.0398230088495575,0.47787610619469,0.230088495575221,0,0,0
"67","B. Colema","C",0.213333333333333,180,0.316666666666667,1.06666666666667,0.222222222222222,0,0.0444444444444444,0
"68","B. Comeau","LW",0.185836909871245,233,0.11587982832618,0.575107296137339,0.184549356223176,0,0.0300429184549356,0
"69","B. Connol","RW",0.313824884792627,217,0.271889400921659,0.359447004608295,0.276497695852535,0,0.0552995391705069,0
"70","B. Davids","D",0.0237373737373737,99,0.0404040404040404,0.535353535353535,0.0505050505050505,0,0,0
"71","B. Dillon","D",0.204508196721311,244,0.0286885245901639,0.745901639344262,0.241803278688525,0,0,0
"72","B. Dubins","C",0.102216748768473,203,0.0886699507389163,0.517241379310345,0.12807881773399,0,0,0
"73","B. Dumoul","D",0.223451327433628,226,0.0486725663716814,0.309734513274336,0.234513274336283,0,0.00442477876106195,0
"74","B. Flynn","C",0,51,0,0,0,0,0,0
"75","B. Froese","C",0.124074074074074,54,0.0555555555555556,0.481481481481481,0.148148148148148,0,0,0
"76","B. Gallag","RW",0.510526315789474,228,0.425438596491228,0.578947368421053,0.267543859649123,0,0.0526315789473684,0.0087719298245614
"77","B. Gaunce","C",0.0876288659793815,97,0.0618556701030928,0.103092783505155,0.0618556701030928,0,0.0309278350515464,0
"78","B. Gionta","RW",0.057843137254902,102,0.0196078431372549,0.0196078431372549,0.0490196078431373,0,0.00980392156862745,0
"79","B. Goodro","RW",0.189393939393939,132,0.159090909090909,1.36363636363636,0.204545454545455,0,0.053030303030303,0
"80","B. Harpur","D",0.0239795918367347,98,0.0204081632653061,1.35714285714286,0.0918367346938776,0,0,0
"81","B. Horvat","C",0.437004405286344,227,0.334801762114537,0.334801762114537,0.39647577092511,0.0176211453744493,0.039647577092511,0
"82","B. Hunt","D",0.302020202020202,99,0.131313131313131,0.222222222222222,0.292929292929293,0,0.0202020202020202,0
"83","B. Hutton","D",0.161940298507463,201,0.0497512437810945,0.54228855721393,0.17910447761194,0,0.00995024875621891,0
"84","B. Jenner","C",0.490811965811966,234,0.192307692307692,0.525641025641026,0.269230769230769,0,0.0341880341880342,0.00854700854700855
"85","B. Kulak","D",0.198322147651007,149,0.0939597315436242,0.597315436241611,0.187919463087248,0,0.0402684563758389,0
"86","B. Little","C",0.403587443946188,223,0.20627802690583,0.358744394618834,0.354260089686099,0.0134529147982063,0.0538116591928251,0
"87","B. Lovejo","D",0.0341726618705036,139,0.0143884892086331,0.179856115107914,0.0431654676258993,0,0,0
"88","B. Mannin","D",0.0751479289940828,169,0.0650887573964497,0.627218934911243,0.0946745562130177,0,0.0118343195266272,0
"89","B. Marcha","LW",1.00550660792952,227,0.466960352422908,1.12334801762115,0.788546255506608,0.0484581497797357,0.114537444933921,0.00440528634361234
"90","B. McGinn","LW",0.200456621004566,219,0.164383561643836,0.28310502283105,0.210045662100457,0,0.0045662100456621,0
"91","B. McNabb","D",0.141747572815534,206,0.0631067961165049,0.757281553398058,0.16504854368932,0,0.0145631067961165,0
"92","B. Montou","D",0.414285714285714,189,0.132275132275132,0.814814814814815,0.407407407407407,0,0.0476190476190476,0
"93","B. Nelson","C",0.42469387755102,245,0.281632653061224,0.404081632653061,0.293877551020408,0.0122448979591837,0.036734693877551,0.00408163265306122
"94","B. Nieves","C",0.286111111111111,72,0.125,0.388888888888889,0.277777777777778,0,0.0277777777777778,0
"95","B. Orpik","D",0.0816901408450704,213,0.0187793427230047,0.619718309859155,0.112676056338028,0,0,0
"96","B. Perlin","LW",0.370854271356784,199,0.226130653266332,0.422110552763819,0.135678391959799,0,0.0050251256281407,0.0100502512562814
"97","B. Pesce","D",0.280454545454545,220,0.0772727272727273,0.3,0.272727272727273,0,0.0227272727272727,0
"98","B. Pirri","C",0.187096774193548,93,0.290322580645161,0.129032258064516,0.129032258064516,0,0.0645161290322581,0
"99","B. Point","C",0.943231441048035,229,0.497816593886463,0.349344978165939,0.593886462882096,0.0349344978165939,0.11353711790393,0.00873362445414847
"100","B. Poulio","LW",0.0631205673758865,141,0.0921985815602837,0.156028368794326,0.0425531914893617,0,0.0283687943262411,0
"101","B. Richar","C",0.503481012658228,158,0.259493670886076,0.563291139240506,0.177215189873418,0,0.0379746835443038,0.0126582278481013
"102","B. Ritchi","RW",0.0356435643564356,202,0.0742574257425743,0.772277227722772,0.0544554455445545,0,0.0198019801980198,0
"103","B. Rust","RW",0.592424242424242,198,0.247474747474747,0.373737373737374,0.297979797979798,0.00505050505050505,0.0555555555555556,0.0101010101010101
"104","B. Ryan","RW",0.37029702970297,202,0.202970297029703,0.415841584158416,0.376237623762376,0,0.0148514851485149,0
"105","B. Saad","LW",0.426639344262295,244,0.262295081967213,0.155737704918033,0.266393442622951,0.00819672131147541,0.0573770491803279,0.00409836065573771
"106","B. Schenn","C",0.670386266094421,233,0.266094420600858,0.583690987124464,0.497854077253219,0.0171673819742489,0.0772532188841202,0.00429184549356223
"107","B. Seabro","D",0.256302521008403,238,0.0714285714285714,0.504201680672269,0.273109243697479,0,0.00840336134453781,0
"108","B. Skjei","D",0.223541666666667,240,0.0833333333333333,0.529166666666667,0.229166666666667,0.00833333333333333,0.0125,0
"109","B. Smith","D",0.0914556962025316,158,0.0569620253164557,1.33544303797468,0.158227848101266,0,0,0
"110","B. Sutter","C",0.119047619047619,168,0.113095238095238,0.119047619047619,0.113095238095238,0.00595238095238095,0.00595238095238095,0
"111","B. Tanev","LW",0.317708333333333,192,0.1875,0.520833333333333,0.208333333333333,0,0.00520833333333333,0.00520833333333333
"112","B. Wheele","RW",1.16081632653061,245,0.257142857142857,0.702040816326531,0.857142857142857,0,0.0326530612244898,0.0122448979591837
"113","C. Atkins","RW",0.979295154185022,227,0.466960352422908,0.237885462555066,0.343612334801762,0.00440528634361234,0.092511013215859,0.0220264317180617
"114","C. Brown","RW",0.225609756097561,246,0.121951219512195,0.203252032520325,0.227642276422764,0,0.00813008130081301,0
"115","C. Carric","D",0.1875,148,0.0540540540540541,0.439189189189189,0.175675675675676,0,0.0337837837837838,0
"116","C. Ceci","D",0.232340425531915,235,0.0808510638297872,0.204255319148936,0.221276595744681,0,0.0212765957446809,0
"117","C. Cizika","C",0.190051020408163,196,0.239795918367347,0.48469387755102,0.183673469387755,0,0.0306122448979592,0
"118","C. Clutte","RW",0.176511627906977,215,0.111627906976744,0.655813953488372,0.186046511627907,0,0.0232558139534884,0
"119","C. Coyle","C",0.314847161572052,229,0.152838427947598,0.253275109170306,0.305676855895196,0,0.0218340611353712,0
"120","C. de Haa","D",0.193650793650794,189,0.0158730158730159,0.253968253968254,0.195767195767196,0,0.0105820105820106,0
"121","C. Dvorak","C",0.197159090909091,176,0.107954545454545,0.147727272727273,0.181818181818182,0,0.0227272727272727,0
"122","C. Eakin","C",0.272018348623853,218,0.252293577981651,0.247706422018349,0.247706422018349,0,0.036697247706422,0
"123","C. Fische","RW",0.532484076433121,157,0.235668789808917,0.43312101910828,0.203821656050955,0.0127388535031847,0.0191082802547771,0.0127388535031847
"124","C. Folin","D",0.11055900621118,161,0.0186335403726708,0.521739130434783,0.136645962732919,0,0,0
"125","C. Fowler","D",0.551456310679612,206,0.087378640776699,0.330097087378641,0.29126213592233,0.00970873786407767,0.0242718446601942,0.00970873786407767
"126","C. Franso","D",0.0615384615384615,91,0.010989010989011,0.0879120879120879,0.0659340659340659,0,0,0
"127","C. Giroux","RW",0.92520325203252,246,0.317073170731707,0.276422764227642,0.788617886178862,0.0121951219512195,0.0365853658536585,0.0040650406504065
"128","C. Gunnar","D",0.0993055555555555,144,0.0763888888888889,0.236111111111111,0.0833333333333333,0,0.0277777777777778,0
"129","C. Hageli","LW",0.253,200,0.1,0.44,0.245,0,0.03,0
"130","C. Hudon","LW",0.200934579439252,107,0.149532710280374,0.654205607476635,0.224299065420561,0,0.00934579439252336,0
"131","C. Jarnkr","C",0.46140350877193,228,0.157894736842105,0.157894736842105,0.223684210526316,0.0043859649122807,0.0219298245614035,0.0087719298245614
"132","C. Keller","RW",0.71497005988024,167,0.305389221556886,0.431137724550898,0.646706586826347,0.0119760479041916,0.0778443113772455,0
"133","C. Kelly","LW",0.0202127659574468,94,0,0.0212765957446809,0.0212765957446809,0,0,0
"134","C. Kreide","LW",0.307075471698113,212,0.339622641509434,0.745283018867924,0.325471698113208,0,0.0188679245283019,0
"135","C. Kunitz","LW",0.124162679425837,209,0.110047846889952,0.38755980861244,0.124401913875598,0,0.0191387559808612,0
"136","C. Lazar","C",0.095631067961165,103,0.0194174757281553,0.223300970873786,0.0970873786407767,0,0.00970873786407767,0
"137","C. McDavi","C",1.32933884297521,242,0.508264462809917,0.272727272727273,0.896694214876033,0.0330578512396694,0.103305785123967,0.012396694214876
"138","C. McKenz","LW",0.0241666666666667,60,0,0.183333333333333,0.0333333333333333,0,0,0
"139","C. McLeod","LW",-0.0637931034482759,145,0.0206896551724138,1.68965517241379,0.0206896551724138,0,0,0
"140","C. Miller","D",0.374759615384615,208,0.0769230769230769,0.677884615384615,0.399038461538462,0,0.00961538461538462,0
"141","C. Murphy","D",0.118536585365854,205,0.0585365853658537,0.55609756097561,0.136585365853659,0,0.00975609756097561,0
"142","C. Neil","RW",0,53,0,0,0,0,0,0
"143","C. Nelson","D",0.154651162790698,86,0.0581395348837209,0.395348837209302,0.174418604651163,0,0,0
"144","C. Paquet","C",0.0306701030927835,194,0.15979381443299,1.0360824742268,0.0618556701030928,0,0.0206185567010309,0
"145","C. Parayk","D",0.29156378600823,243,0.106995884773663,0.176954732510288,0.267489711934156,0.00823045267489712,0.0246913580246914,0
"146","C. Perry","RW",0.199728260869565,184,0.157608695652174,0.679347826086957,0.217391304347826,0,0.016304347826087,0
"147","C. Rowney","C",0.207518796992481,133,0.120300751879699,0.210526315789474,0.218045112781955,0,0,0
"148","C. Ruhwed","D",0.0604166666666667,96,0.0416666666666667,0.25,0.0520833333333333,0,0.0208333333333333,0
"149","C. Scevio","C",0.150232558139535,215,0.0976744186046512,0.251162790697674,0.153488372093023,0,0.00930232558139535,0
"150","C. Sheary","LW",0.290366972477064,218,0.211009174311927,0.155963302752294,0.238532110091743,0.0137614678899083,0.0458715596330275,0
"151","C. Sisson","C",0.493457943925234,214,0.182242990654206,0.411214953271028,0.224299065420561,0.00934579439252336,0.0467289719626168,0.00934579439252336
"152","C. Smith","RW",0.269527896995708,233,0.28755364806867,0.274678111587983,0.257510729613734,0,0.0257510729613734,0
"153","C. Soderb","C",0.527615062761506,239,0.259414225941423,0.326359832635983,0.305439330543933,0,0.0292887029288703,0.00836820083682008
"154","C. Stephe","C",0.174814814814815,135,0.118518518518519,0.0592592592592593,0.177777777777778,0,0,0
"155","C. Stewar","RW",0.0424812030075188,133,0.075187969924812,0.203007518796992,0.0451127819548872,0,0.0075187969924812,0
"156","C. Tanev","D",0.178666666666667,150,0.04,0.293333333333333,0.193333333333333,0,0,0
"157","C. Thorbu","RW",0.0260869565217391,115,0.00869565217391304,0.521739130434783,0.0521739130434783,0,0,0
"158","C. Tierne","C",0.419753086419753,243,0.1440329218107,0.246913580246914,0.415637860082305,0,0.0164609053497942,0
"159","C. VandeV","C",0,81,0,0,0,0,0,0
"160","C. Wagner","RW",0.0911616161616162,198,0.156565656565657,0.702020202020202,0.116161616161616,0,0.0101010101010101,0
"161","C. White","C",0.661702127659574,94,0.319148936170213,0.595744680851064,0.617021276595745,0.0212765957446809,0.0531914893617021,0
"162","C. Widema","D",0.127350427350427,117,0.0598290598290598,0.358974358974359,0.128205128205128,0,0.0170940170940171,0
"163","C. Wilson","C",0.240314136125654,191,0.157068062827225,0.115183246073298,0.219895287958115,0,0.0261780104712042,0
"164","D. Backes","RW",0.210199004975124,201,0.139303482587065,0.572139303482587,0.223880597014925,0,0.0149253731343284,0
"165","D. Brassa","C",0.181165919282511,223,0.219730941704036,0.502242152466368,0.192825112107623,0,0.0134529147982063,0
"166","D. Brown","RW",0.771244635193133,233,0.309012875536481,0.454935622317597,0.390557939914163,0.0300429184549356,0.0515021459227468,0.0128755364806867
"167","D. Byfugl","D",0.426701570680628,191,0.0837696335078534,1.30890052356021,0.476439790575916,0,0.0157068062827225,0
"168","D. Caggiu","LW",0.161263736263736,182,0.203296703296703,0.510989010989011,0.159340659340659,0,0.0274725274725275,0
"169","D. Carr","LW",0.124675324675325,77,0.103896103896104,0.103896103896104,0.12987012987013,0,0,0
"170","D. DeKeys","D",0.194472361809045,199,0.0804020100502513,0.532663316582915,0.180904522613065,0.0100502512562814,0.0301507537688442,0
"171","D. Demelo","D",0.30969696969697,165,0.0484848484848485,0.593939393939394,0.339393939393939,0,0,0
"172","D. Deshar","C",0.175833333333333,120,0.05,0.15,0.183333333333333,0,0,0
"173","D. Dought","D",0.511788617886179,246,0.105691056910569,0.577235772357724,0.504065040650406,0.0121951219512195,0.024390243902439,0
"174","D. Engell","D",0.158119658119658,234,0.0384615384615385,0.256410256410256,0.162393162393162,0,0.00854700854700855,0
"175","D. Forbor","D",0.146680497925311,241,0.020746887966805,0.634854771784232,0.170124481327801,0,0.00829875518672199,0
"176","D. Girard","D",0.0832142857142857,140,0.0428571428571429,0.192857142857143,0.0857142857142857,0,0.00714285714285714,0
"177","D. Grant","C",0.19077380952381,168,0.119047619047619,0.232142857142857,0.19047619047619,0,0.0119047619047619,0
"178","D. Hamhui","D",0.127546296296296,216,0.0138888888888889,0.412037037037037,0.143518518518519,0,0.00462962962962963,0
"179","D. Hamilt","D",0.38530612244898,245,0.216326530612245,0.702040816326531,0.281632653061224,0.00408163265306122,0.0326530612244898,0.00408163265306122
"180","D. Heinen","C",0.509876543209877,162,0.234567901234568,0.296296296296296,0.475308641975309,0,0.0493827160493827,0
"181","D. Helm","LW",0.183064516129032,186,0.145161290322581,0.424731182795699,0.204301075268817,0,0,0
"182","D. Jaskin","RW",0.132317073170732,164,0.0609756097560976,0.158536585365854,0.140243902439024,0,0,0
"183","D. Keith","D",0.387704918032787,244,0.0573770491803279,0.688524590163934,0.401639344262295,0.00819672131147541,0.0122950819672131,0
"184","D. King","LW",0,80,0,0,0,0,0,0
"185","D. Krejci","C",0.737885462555066,227,0.251101321585903,0.220264317180617,0.585903083700441,0.00881057268722467,0.0440528634361234,0.00440528634361234
"186","D. Kuliko","D",0.091566265060241,166,0.0180722891566265,0.698795180722892,0.120481927710843,0,0.00602409638554217,0
"187","D. Larkin","C",0.58172268907563,238,0.336134453781513,0.886554621848739,0.542016806722689,0.0336134453781513,0.0504201680672269,0
"188","D. MacKen","C",0.0598101265822785,158,0.0189873417721519,0.19620253164557,0.069620253164557,0,0,0
"189","D. Malgin","C",0.20472972972973,148,0.168918918918919,0.22972972972973,0.195945945945946,0,0.0202702702702703,0
"190","D. Miller","RW",0,55,0,0,0,0,0,0
"191","D. Moore","C",0.0393939393939394,132,0.0454545454545455,0.121212121212121,0.0454545454545455,0,0,0
"192","D. Nurse","D",0.369951923076923,208,0.125,1.15865384615385,0.394230769230769,0.0144230769230769,0.0192307692307692,0
"193","D. Orlov","D",0.286991869918699,246,0.0650406504065041,0.357723577235772,0.296747967479675,0,0.00813008130081301,0
"194","D. Pastrn","RW",1.40784753363229,223,0.497757847533632,0.452914798206278,0.587443946188341,0,0.0582959641255605,0.031390134529148
"195","D. Perron","LW",0.707655502392345,209,0.296650717703349,0.679425837320574,0.45933014354067,0.0143540669856459,0.0287081339712919,0.00956937799043062
"196","D. Phaneu","D",0.0980176211453744,227,0.0352422907488987,0.682819383259912,0.13215859030837,0,0,0
"197","D. Poulio","D",0.271180555555556,144,0.0625,0.6875,0.256944444444444,0.0138888888888889,0.0347222222222222,0
"198","D. Prout","D",0.010377358490566,53,0.0377358490566038,0.547169811320755,0.0377358490566038,0,0,0
"199","D. Rasmus","C",0.0273684210526316,95,0.0105263157894737,0.0842105263157895,0.0315789473684211,0,0,0
"200","D. Ryan","C",0.316666666666667,228,0.179824561403509,0.333333333333333,0.320175438596491,0,0.0131578947368421,0
"201","D. Savard","D",0.172151898734177,237,0.0843881856540084,0.438818565400844,0.185654008438819,0,0.00843881856540084,0
"202","D. Schlem","D",0.0709401709401709,117,0.00854700854700855,0.11965811965812,0.0683760683760684,0,0.00854700854700855,0
"203","D. Sedin","LW",0.220858895705521,163,0.141104294478528,0.245398773006135,0.196319018404908,0.00613496932515337,0.0306748466257669,0
"204","D. Seiden","D",0.0410891089108911,101,0,0.168316831683168,0.0495049504950495,0,0,0
"205","D. Severs","D",0.273529411764706,238,0.130252100840336,0.663865546218487,0.298319327731092,0,0.00840336134453781,0
"206","D. Shore","LW",0.275,240,0.129166666666667,0.166666666666667,0.245833333333333,0,0.0375,0
"207","D. Simon","RW",0.428301886792453,106,0.188679245283019,0.490566037735849,0.452830188679245,0,0,0
"208","D. Smith-","RW",0.0802197802197802,182,0.0824175824175824,0.373626373626374,0.0934065934065934,0,0.00549450549450549,0
"209","D. Staffo","RW",0.124712643678161,174,0.103448275862069,0.264367816091954,0.132183908045977,0,0.00574712643678161,0
"210","D. Stepan","C",0.38,235,0.187234042553191,0.229787234042553,0.348936170212766,0.00851063829787234,0.0340425531914894,0
"211","D. Strome","C",0.779245283018868,106,0.415094339622642,0.452830188679245,0.745283018867924,0,0.0566037735849057,0
"212","D. Weise","RW",0.0934782608695652,161,0.0869565217391304,0.366459627329193,0.0993788819875776,0,0.0124223602484472,0
"213","D. Widema","D",0,57,0,0,0,0,0,0
"214","D. Winnik","LW",0.102287581699346,153,0.0392156862745098,0.176470588235294,0.111111111111111,0,0,0
"215","E. Fehr","C",0.0972027972027972,143,0.118881118881119,0.433566433566434,0.118881118881119,0,0,0
"216","E. Gryba","D",-0.00774647887323944,71,0,0.71830985915493,0.028169014084507,0,0,0
"217","E. Gudbra","D",0.0667721518987342,158,0.0379746835443038,1.32278481012658,0.120253164556962,0,0.0126582278481013,0
"218","E. Haula","C",0.227914110429448,163,0.202453987730061,0.349693251533742,0.220858895705521,0,0.0245398773006135,0
"219","E. Johnso","D",0.283510638297872,188,0.122340425531915,0.712765957446808,0.276595744680851,0.0159574468085106,0.0265957446808511,0
"220","E. Kane","LW",0.388340807174888,223,0.399103139013453,1.73991031390135,0.345291479820628,0,0.0179372197309417,0.00448430493273543
"221","E. Karlss","D",0.691542288557214,201,0.0746268656716418,0.398009950248756,0.681592039800995,0.00995024875621891,0.0199004975124378,0
"222","E. Kuznet","C",0.719831223628692,237,0.291139240506329,0.624472573839662,0.666666666666667,0.0253164556962025,0.0590717299578059,0
"223","E. Lindel","D",0.253191489361702,235,0.123404255319149,0.382978723404255,0.263829787234043,0,0.00851063829787234,0
"224","E. Lindho","C",0.607264957264957,234,0.299145299145299,0.247863247863248,0.555555555555556,0.00427350427350427,0.0598290598290598,0
"225","E. Malkin","C",0.907451923076923,208,0.403846153846154,1.27403846153846,0.759615384615385,0.00961538461538462,0.0817307692307692,0.00480769230769231
"226","E. Rodrig","C",0.533783783783784,74,0.243243243243243,0.675675675675676,0.540540540540541,0,0.027027027027027,0
"227","E. Rodrig","LW",0.221794871794872,78,0.0897435897435897,0.179487179487179,0.230769230769231,0,0,0
"228","E. Staal","C",0.528571428571428,245,0.351020408163265,0.448979591836735,0.383673469387755,0,0.0653061224489796,0.00408163265306122
"229","F. Beauch","D",0.0858108108108108,148,0.0202702702702703,0.175675675675676,0.0945945945945946,0,0,0
"230","F. Claess","D",0.0847014925373134,134,0.0373134328358209,0.395522388059701,0.104477611940299,0,0,0
"231","F. Forsbe","LW",0.800469483568075,213,0.384976525821596,0.422535211267606,0.384976525821596,0.0187793427230047,0.0657276995305164,0.0140845070422535
"232","F. Gaudre","C",0.0797619047619048,84,0.0714285714285714,0.0714285714285714,0.0595238095238095,0,0.0238095238095238,0
"233","F. Gauthi","C",0.208,100,0.07,0.24,0.22,0,0,0
"234","F. Nielse","C",0.547391304347826,230,0.156521739130435,0.182608695652174,0.291304347826087,0,0.0478260869565217,0.00869565217391304
"235","F. Tyutin","D",0,69,0,0,0,0,0,0
"236","F. Vatran","C",0.177710843373494,166,0.331325301204819,0.662650602409639,0.198795180722892,0,0.0120481927710843,0
"237","G. Bourqu","LW",0.163025210084034,119,0.0756302521008403,0.26890756302521,0.151260504201681,0,0.0252100840336134,0
"238","G. Dumont","C",0.0101449275362319,69,0.0144927536231884,0.0869565217391304,0.0144927536231884,0,0,0
"239","G. Forsli","D",0.168852459016393,122,0.0737704918032787,0.557377049180328,0.180327868852459,0.00819672131147541,0.00819672131147541,0
"240","G. Hathaw","RW",0.15527950310559,161,0.161490683229814,1.24223602484472,0.15527950310559,0,0.062111801242236,0
"241","G. Landes","LW",1.03609865470852,223,0.417040358744395,0.623318385650224,0.533632286995516,0,0.0852017937219731,0.0179372197309417
"242","G. McKegg","C",0.113274336283186,113,0.123893805309735,0.212389380530973,0.106194690265487,0,0.0176991150442478,0
"243","G. Nyquis","RW",0.430125523012552,239,0.271966527196653,0.184100418410042,0.397489539748954,0.00836820083682008,0.0334728033472803,0
"244","G. Olofss","D",0.135185185185185,54,0,0.259259259259259,0.148148148148148,0,0,0
"245","G. Patery","D",0.0920634920634921,189,0.0158730158730159,0.698412698412698,0.126984126984127,0,0,0
"246","G. Smith","C",0.076875,80,0.125,0.2125,0.0875,0,0,0
"247","H. Lindho","D",0.407109004739336,211,0.118483412322275,0.578199052132701,0.293838862559242,0.00947867298578199,0.014218009478673,0.004739336492891
"248","H. Sedin","C",0.277439024390244,164,0.0182926829268293,0.182926829268293,0.286585365853659,0,0,0
"249","H. Zetter","LW",0.282317073170732,164,0.0670731707317073,0.0853658536585366,0.274390243902439,0,0.0121951219512195,0
"250","I. Barbas","C",0.497546012269939,163,0.214723926380368,0.233128834355828,0.184049079754601,0,0.0184049079754601,0.0122699386503067
"251","I. Cole","D",0.117351598173516,219,0.0410958904109589,1.3972602739726,0.187214611872146,0,0,0
"252","I. McCosh","D",0.0325,60,0.0833333333333333,0.683333333333333,0.05,0,0.0166666666666667,0
"253","I. Pakari","RW",0.012962962962963,54,0.037037037037037,0.111111111111111,0.0185185185185185,0,0,0
"254","I. Provor","D",0.251219512195122,246,0.126016260162602,0.341463414634146,0.252032520325203,0,0.016260162601626,0
"255","J. Abdelk","LW",0.191904761904762,210,0.119047619047619,0.733333333333333,0.228571428571429,0,0,0
"256","J. Anderso","RW",0.268609865470852,223,0.327354260089686,0.726457399103139,0.228699551569507,0.00896860986547085,0.0672645739910314,0
"257","J. Archib","RW",0.210416666666667,120,0.241666666666667,0.458333333333333,0.216666666666667,0,0.0166666666666667,0
"258","J. Armia","RW",0.468911917098446,193,0.196891191709845,0.259067357512953,0.191709844559585,0,0.0310880829015544,0.0103626943005181
"259","J. Bailey","RW",0.582203389830508,1180,0.179661016949153,0.220338983050847,0.461016949152542,0.0101694915254237,0.0372881355932203,0.00338983050847458
"260","J. Beagle","C",0.15852534562212,217,0.0599078341013825,0.23963133640553,0.161290322580645,0,0.00921658986175115,0
"261","J. Benn","D",0.180786026200873,229,0.0611353711790393,0.489082969432314,0.196506550218341,0,0.00873362445414847,0
"262","J. Benn","LW",0.838396624472574,237,0.379746835443038,0.70042194092827,0.40084388185654,0.00421940928270042,0.0464135021097046,0.0168776371308017
"263","J. Boll","RW",-0.0131147540983607,61,0.0163934426229508,0.262295081967213,0,0,0,0
"264","J. Bouwme","D",0.155670103092784,194,0.0412371134020619,0.494845360824742,0.170103092783505,0,0.0103092783505155,0
"265","J. Boychu","D",0.227272727272727,198,0.0606060606060606,0.404040404040404,0.222222222222222,0,0.0252525252525253,0
"266","J. Braun","D",0.212916666666667,240,0.0375,0.408333333333333,0.233333333333333,0,0,0
"267","J. Brodin","D",0.195067264573991,223,0.062780269058296,0.403587443946188,0.192825112107623,0,0.0224215246636771,0
"268","J. Brodzi","LW",0.0833333333333333,54,0.148148148148148,0.185185185185185,0.0740740740740741,0,0.0185185185185185,0
